ID,2013 Pořadí skokani,2013 Pořadí skokani kraj,2013 Pořadí skokani kategorie,2013 Pořadí skokani kraj kategorie,2014 Pořadí skokani,2014 Pořadí skokani kraj,2014 Pořadí skokani kategorie,2014 Pořadí skokani kraj kategorie,2015 Pořadí skokani,2015 Pořadí skokani kraj,2015 Pořadí skokani kategorie,2015 Pořadí skokani kraj kategorie,2016 Pořadí skokani,2016 Pořadí skokani kraj,2016 Pořadí skokani kategorie,2016 Pořadí skokani kraj kategorie,2017 Pořadí skokani,2017 Pořadí skokani kraj,2017 Pořadí skokani kategorie,2017 Pořadí skokani kraj kategorie,2018 Pořadí skokani,2018 Pořadí skokani kraj,2018 Pořadí skokani kategorie,2018 Pořadí skokani kraj kategorie,2019 Pořadí skokani,2019 Pořadí skokani kraj,2019 Pořadí skokani kategorie,2019 Pořadí skokani kraj kategorie,2020 Pořadí skokani,2020 Pořadí skokani kraj,2020 Pořadí skokani kategorie,2020 Pořadí skokani kraj kategorie,2021 Pořadí skokani,2021 Pořadí skokani kraj,2021 Pořadí skokani kategorie,2021 Pořadí skokani kraj kategorie,2022 Pořadí skokani,2022 Pořadí skokani kraj,2022 Pořadí skokani kategorie,2022 Pořadí skokani kraj kategorie,2023 Pořadí skokani,2023 Pořadí skokani kraj,2023 Pořadí skokani kategorie,2023 Pořadí skokani kraj kategorie,2024 Pořadí skokani,2024 Pořadí skokani kraj,2024 Pořadí skokani kategorie,2024 Pořadí skokani kraj kategorie,2025 Pořadí skokani,2025 Pořadí skokani kraj,2025 Pořadí skokani kategorie,2025 Pořadí skokani kraj kategorie,2026 Pořadí skokani,2026 Pořadí skokani kraj,2026 Pořadí skokani kategorie,2026 Pořadí skokani kraj kategorie
7816,,,,,826,109,826,109,1169,158,1169,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46958,,,,,826,14,39,2,669,15,72,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57805,,,,,840,126,840,126,1305,184,1305,184,1049,145,1049,145,294,43,294,43,816,119,816,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28150,,,,,840,126,40,6,430,65,61,10,1546,216,114,14,,,,,1747,249,201,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35721,,,,,853,92,853,92,275,29,275,29,1764,30,1764,30,60,3,60,3,838,80,838,80,,,,,,,,,,,,,1087,13,1087,13,1148,12,1148,12,912,15,912,15,506,10,506,10,1071,21,1071,21
3139,,,,,853,130,853,130,1510,217,1510,217,,,,,100,10,100,10,1882,265,1882,265,314,44,314,44,670,90,670,90,1465,231,1465,231,1609,246,1609,246,,,,,,,,,1091,138,1091,138,2132,278,2132,278
8109,,,,,853,130,853,130,430,65,430,65,289,38,289,38,1843,249,1843,249,,,,,,,,,,,,,999,161,999,161,478,56,478,56,1832,237,1832,237,2140,282,2140,282,,,,,,,,
13160,,,,,853,92,853,92,852,86,852,86,1398,133,1398,133,,,,,,,,,,,,,,,,,,,,,,,,,767,86,767,86,414,49,414,49,1868,188,1868,188,1941,200,1941,200
43297,,,,,853,51,853,51,1529,94,1529,94,,,,,518,34,518,34,620,36,620,36,1328,83,1328,83,153,11,153,11,243,13,243,13,478,29,478,29,2170,134,2170,134,2278,147,2278,147,1390,99,1390,99,31,1,31,1
51474,,,,,853,130,41,7,93,17,26,3,973,132,102,11,864,111,99,9,1571,230,189,27,343,48,107,9,611,82,611,82,1603,256,1603,256,609,86,609,86,1815,234,1815,234,248,34,248,34,101,12,101,12,1160,153,1160,153
51252,,,,,873,136,873,136,1506,216,1506,216,,,,,294,43,294,43,241,41,241,41,934,135,934,135,1885,261,1885,261,999,161,999,161,166,14,166,14,2170,286,2170,286,1476,189,1476,189,1732,231,1732,231,1638,223,1638,223
42759,,,,,873,20,110,3,995,33,121,5,189,19,189,19,1111,57,1111,57,1768,92,1768,92,934,42,934,42,1152,56,1152,56,,,,,,,,,98,17,98,17,774,88,774,88,2303,233,2303,233,1204,130,1204,130
45640,,,,,873,49,873,49,263,22,263,22,1767,96,1767,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11684,,,,,873,67,873,67,1373,112,1373,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,,,,,873,20,873,20,309,9,309,9,1757,105,1757,105,,,,,642,38,642,38,286,12,286,12,1122,55,1122,55,748,47,748,47,848,50,848,50,1562,73,1562,73,1705,88,1705,88,960,52,960,52,2187,123,2187,123
11586,,,,,896,55,896,55,822,51,822,51,1650,91,1650,91,,,,,1496,77,1496,77,1462,88,1462,88,670,44,670,44,893,53,893,53,1185,69,1185,69,514,34,514,34,2353,146,2353,146,856,41,856,41,1204,72,1204,72
45536,,,,,896,99,42,9,617,59,68,11,71,7,32,5,591,49,113,16,1441,156,181,25,1151,124,1151,124,1249,121,1249,121,,,,,,,,,1484,157,1484,157,731,82,731,82,1137,123,1137,123,,,,
21194,,,,,896,140,896,140,319,49,319,49,1068,140,1068,140,1254,183,1254,183,1238,151,1238,151,1524,192,1524,192,1249,154,1249,154,1282,157,1282,157,1387,172,1387,172,,,,,859,108,859,108,1163,123,1163,123,2048,246,2048,246
31500,,,,,896,119,896,119,389,56,389,56,1700,209,1700,209,83,8,83,8,743,94,743,94,1343,163,1343,163,287,27,287,27,202,20,202,20,461,51,461,51,138,14,138,14,897,96,897,96,1055,115,1055,115,1495,158,1495,158
35994,,,,,909,139,909,139,,,,,,,,,,,,,29,6,29,6,1446,207,1446,207,1122,163,1122,163,187,31,187,31,1139,179,1139,179,994,139,994,139,1597,208,1597,208,1185,150,1185,150,892,115,892,115
14952,,,,,909,70,909,70,103,9,103,9,1304,98,1304,98,187,15,187,15,323,24,323,24,1737,133,1737,133,717,59,717,59,1311,111,1311,111,339,28,339,28,2271,170,2271,170,798,50,798,50,907,72,907,72,1328,87,1328,87
6767,,,,,924,145,924,145,886,123,886,123,1206,164,1206,164,1867,264,1867,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58878,,,,,924,101,924,101,199,21,199,21,152,15,152,15,1731,168,1731,168,199,24,199,24,1629,163,1629,163,1919,193,1919,193,1166,121,1166,121,1149,134,1149,134,683,79,683,79,2238,222,2238,222,1644,171,1644,171,611,72,611,72
12109,,,,,924,50,924,50,1432,61,1432,61,,,,,1273,58,1273,58,1377,64,1377,64,1081,48,1081,48,173,12,173,12,,,,,,,,,2095,76,2095,76,,,,,,,,,,,,
12880,,,,,938,102,938,102,766,77,766,77,215,22,215,22,900,86,900,86,559,57,559,57,1081,113,1081,113,1219,116,1219,116,893,91,893,91,1000,123,1000,123,666,76,666,76,985,105,985,105,558,61,558,61,1450,151,1450,151
39548,,,,,938,59,938,59,638,37,638,37,1625,90,1625,90,,,,,,,,,334,20,334,20,428,28,428,28,,,,,,,,,767,45,767,45,1043,60,1043,60,1326,92,1326,92,1204,95,1204,95
53628,,,,,938,59,938,59,,,,,795,47,795,47,1296,94,1296,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33528,,,,,938,122,938,122,976,128,976,128,,,,,,,,,,,,,824,95,824,95,588,57,588,57,1518,186,1518,186,,,,,,,,,,,,,,,,,,,,
48917,,,,,951,54,951,54,,,,,,,,,755,40,755,40,588,33,588,33,670,37,670,37,1945,121,1945,121,,,,,,,,,2024,120,2024,120,1836,122,1836,122,,,,,,,,
56623,,,,,951,62,951,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506,40,506,40,,,,
11499,,,,,951,104,951,104,1103,112,1103,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9414,,,,,951,62,951,62,1527,93,1527,93,,,,,1385,98,1385,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14583,,,,,971,147,971,147,669,100,669,100,879,114,879,114,677,83,677,83,1396,198,1396,198,558,74,558,74,2185,296,2185,296,999,161,999,161,717,101,717,101,451,64,451,64,1502,193,1502,193,,,,,,,,
44536,,,,,971,153,971,153,638,98,638,98,1183,159,1183,159,1699,247,1699,247,1140,138,1140,138,82,13,82,13,1591,203,1591,203,,,,,,,,,1781,219,1781,219,621,79,621,79,1539,170,1539,170,2399,286,2399,286
4175,,,,,978,107,978,107,,,,,,,,,1525,149,1525,149,,,,,,,,,841,93,841,93,,,,,,,,,2173,229,2173,229,2331,231,2331,231,,,,,2195,229,2195,229
43313,,,,,978,65,43,3,44,3,19,1,339,14,69,3,1088,78,107,7,66,1,41,1,1343,84,185,7,486,31,486,31,,,,,,,,,,,,,,,,,,,,,,,,
33860,,,,,978,55,978,55,571,42,571,42,1574,85,1574,85,,,,,792,48,792,48,192,9,192,9,994,65,994,65,,,,,,,,,900,49,900,49,1279,92,1279,92,1777,107,1777,107,549,43,549,43
26039,,,,,37,7,37,7,25,5,25,5,55,8,55,8,58,10,58,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,16,120,16,,,,
2154,,,,,992,129,992,129,722,94,722,94,1126,134,1126,134,366,47,366,47,1826,218,1826,218,1328,161,1328,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3294,,,,,992,160,992,160,1373,208,1373,208,,,,,,,,,,,,,1019,125,1019,125,1836,230,1836,230,1282,157,1282,157,1243,151,1243,151,,,,,,,,,,,,,,,,
1700,,,,,38,5,38,5,,,,,15,3,15,3,39,5,39,5,85,10,85,10,,,,,,,,,,,,,,,,,13,5,13,5,47,6,47,6,101,13,101,13,44,5,44,5
25741,,,,,1004,60,1004,60,515,29,515,29,825,47,825,47,1555,84,1555,84,,,,,800,46,800,46,1019,50,1019,50,626,25,626,25,1364,67,1364,67,838,50,838,50,1043,55,1043,55,621,36,621,36,722,32,722,32
35513,,,,,1004,162,1004,162,,,,,,,,,187,29,187,29,559,67,559,67,1038,129,1038,129,955,119,955,119,703,83,703,83,531,66,531,66,1800,220,1800,220,928,116,928,116,1461,153,1461,153,242,32,242,32
58346,,,,,39,6,39,6,22,3,22,3,47,11,47,11,70,11,70,11,44,6,44,6,33,4,33,4,76,8,76,8,48,8,48,8,46,6,46,6,106,18,106,18,68,7,68,7,112,16,112,16,116,19,116,19
51825,,,,,1013,132,1013,132,,,,,,,,,,,,,1024,131,1024,131,1629,207,1629,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22977,,,,,1013,149,1013,149,84,15,84,15,795,100,795,100,,,,,,,,,1279,186,1279,186,,,,,,,,,279,29,279,29,271,37,271,37,1810,236,1810,236,806,106,806,106,981,126,981,126
42055,,,,,1031,135,1031,135,195,20,195,20,262,24,262,24,1831,175,1831,175,455,46,455,46,1613,161,1613,161,566,64,566,64,1126,114,1126,114,1053,127,1053,127,1698,184,1698,184,140,21,140,21,2441,245,2441,245,223,25,223,25
39608,,,,,1031,50,1031,50,1401,72,1401,72,106,6,106,6,534,24,534,24,1921,84,1921,84,232,12,232,12,1819,88,1819,88,588,29,588,29,72,5,72,5,1735,89,1735,89,2161,103,2161,103,1461,85,1461,85,453,23,453,23
19922,,,,,1039,62,1039,62,319,18,319,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27466,,,,,1039,136,1039,136,1241,166,1241,166,,,,,,,,,1932,233,1932,233,,,,,,,,,,,,,,,,,,,,,,,,,1163,123,1163,123,1706,187,1706,187
904,,,,,1039,136,1039,136,485,66,485,66,412,52,412,52,1786,221,1786,221,1855,226,1855,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5514,,,,,1052,71,1052,71,638,37,638,37,1735,99,1735,99,821,53,821,53,1956,119,1956,119,1550,99,1550,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8437,,,,,1064,140,1064,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2255,255,2255,255
16517,,,,,1064,112,1064,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53444,,,,,1064,73,1064,73,,,,,374,18,374,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22459,,,,,1064,64,1064,64,31,3,31,3,825,47,825,47,736,42,736,42,1900,98,1900,98,606,36,606,36,1705,84,1705,84,1412,69,1412,69,166,9,166,9,237,13,237,13,1141,61,1141,61,1868,103,1868,103,2302,115,2302,115
59848,,,,,1064,171,1064,171,690,104,690,104,301,40,301,40,884,127,884,127,1791,233,1791,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3779,,,,,1064,157,1064,157,1016,149,1016,149,445,58,445,58,1699,222,1699,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17464,,,,,1075,158,1075,158,822,117,822,117,349,51,349,51,1862,251,1862,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6208,,,,,1090,118,1090,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23878,,,,,1090,160,1090,160,231,33,231,33,1249,175,1249,175,1470,193,1470,193,12,3,12,3,1019,145,1019,145,1591,228,1591,228,458,73,458,73,416,47,416,47,90,6,90,6,2179,286,2179,286,1326,173,1326,173,2274,297,2274,297
25314,,,,,1090,85,1090,85,1029,88,1029,88,,,,,366,25,366,25,1603,113,1603,113,432,39,432,39,797,65,797,65,1653,150,1653,150,173,18,173,18,1918,150,1918,150,1197,79,1197,79,198,15,198,15,2450,174,2450,174
37592,,,,,1098,86,1098,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13364,,,,,1106,176,1106,176,,,,,,,,,,,,,,,,,1820,228,1820,228,1480,189,1480,189,1104,130,1104,130,213,28,213,28,1654,208,1654,208,,,,,,,,,,,,
46594,,,,,44,9,44,9,,,,,17,2,17,2,50,9,50,9,67,8,67,8,47,11,47,11,8,3,8,3,40,9,40,9,30,5,30,5,54,10,54,10,81,12,81,12,,,,,,,,
6011,,,,,1106,65,1106,65,52,4,52,4,1068,66,1068,66,1505,80,1505,80,1480,77,1480,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20232,,,,,1132,119,1132,119,,,,,,,,,,,,,,,,,698,80,698,80,1100,111,1100,111,458,51,458,51,416,56,416,56,1196,131,1196,131,1674,168,1674,168,1438,150,1438,150,503,58,503,58
26087,,,,,1132,87,1132,87,319,25,319,25,1382,105,1382,105,1175,86,1175,86,880,59,880,59,155,14,155,14,1152,89,1152,89,400,42,400,42,785,74,785,74,1815,141,1815,141,1705,121,1705,121,686,52,686,52,2016,131,2016,131
5088,,,,,1132,78,1132,78,,,,,,,,,884,60,884,60,816,50,816,50,635,35,635,35,1459,96,1459,96,1502,86,1502,86,717,48,717,48,571,38,571,38,1380,76,1380,76,1489,104,1489,104,410,28,410,28
5635,,,,,1142,54,1142,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54693,,,,,1142,181,1142,181,505,75,505,75,1752,247,1752,247,,,,,,,,,483,60,483,60,817,106,817,106,,,,,,,,,1323,172,1323,172,2161,265,2161,265,1363,141,1363,141,2069,249,2069,249
19961,,,,,1142,54,1142,54,658,31,658,31,1219,47,1219,47,534,20,534,20,1042,52,1042,52,522,25,522,25,2137,108,2137,108,,,,,,,,,,,,,282,17,282,17,2394,130,2394,130,1204,80,1204,80
46046,,,,,1160,89,1160,89,,,,,1620,125,1620,125,,,,,,,,,132,12,132,12,1962,150,1962,150,,,,,,,,,,,,,2331,175,2331,175,2349,179,2349,179,,,,
58788,,,,,1173,53,1173,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102,106,2102,106,1423,71,1423,71,,,,,,,,
26784,,,,,1173,69,1173,69,205,10,205,10,1382,78,1382,78,,,,,,,,,1524,84,1524,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9448,,,,,1173,69,1173,69,,,,,,,,,,,,,49,2,49,2,1596,90,1596,90,2073,109,2073,109,,,,,,,,,374,25,374,25,414,21,414,21,1896,105,1896,105,1870,90,1870,90
12517,,,,,1173,172,1173,172,,,,,1266,179,1266,179,,,,,,,,,343,48,343,48,929,136,929,136,1282,200,1282,200,992,148,992,148,1392,188,1392,188,1858,242,1858,242,506,65,506,65,233,35,233,35
26619,,,,,1186,184,1186,184,,,,,,,,,,,,,,,,,1173,146,1173,146,1529,195,1529,195,,,,,,,,,473,68,473,68,2120,254,2120,254,2018,238,2018,238,,,,
31861,,,,,1186,60,1186,60,,,,,,,,,,,,,1283,64,1283,64,595,29,595,29,1351,73,1351,73,1478,77,1478,77,539,29,539,29,102,6,102,6,636,36,636,36,528,34,528,34,539,38,539,38
6351,,,,,1186,34,1186,34,1222,39,1222,39,795,66,795,66,659,32,659,32,303,16,303,16,934,42,934,42,1328,65,1328,65,,,,,,,,,1832,87,1832,87,1810,92,1810,92,1732,97,1732,97,1615,87,1615,87
9795,,,,,47,2,47,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,,,,,1193,165,1193,165,976,128,976,128,398,50,398,50,1747,216,1747,216,,,,,1524,188,1524,188,,,,,1478,180,1478,180,,,,,,,,,,,,,,,,,,,,
58359,,,,,1193,63,1193,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58324,,,,,1193,165,1193,165,249,36,249,36,,,,,,,,,,,,,1574,195,1574,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45787,,,,,1193,125,89,13,1103,112,130,15,725,60,115,3,631,53,631,53,709,70,709,70,624,69,624,69,1591,156,1591,156,,,,,,,,,,,,,,,,,,,,,,,,
39358,,,,,1208,185,1208,185,,,,,936,120,936,120,755,113,755,113,1760,230,1760,230,,,,,1378,173,1378,173,1562,195,1562,195,,,,,,,,,,,,,,,,,1114,136,1114,136
47035,,,,,1208,18,1208,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12007,,,,,1208,94,1208,94,363,34,363,34,511,43,511,43,442,35,442,35,642,44,642,44,1937,146,1937,146,1152,89,1152,89,1252,101,1252,101,1432,135,1432,135,767,57,767,57,1224,82,1224,82,2360,180,2360,180,1266,85,1266,85
24749,,,,,1208,65,1208,65,,,,,1620,76,1620,76,,,,,1396,72,1396,72,1423,66,1423,66,1505,79,1505,79,,,,,,,,,941,52,941,52,2129,117,2129,117,322,20,322,20,2419,152,2419,152
4805,,,,,1220,172,1220,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25886,,,,,1229,16,1229,16,,,,,,,,,934,16,934,16,411,7,411,7,844,11,844,11,1219,21,1219,21,,,,,,,,,1781,24,1781,24,1096,17,1096,17,960,18,960,18,565,9,565,9
47942,,,,,1229,86,1229,86,,,,,,,,,,,,,411,20,411,20,670,38,670,38,1505,98,1505,98,1368,77,1368,77,1074,67,1074,67,941,55,941,55,461,27,461,27,1055,80,1055,80,549,42,549,42
28003,,,,,1229,54,1229,54,1487,75,1487,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27905,,,,,1229,128,1229,128,585,56,585,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12177,,,,,1238,96,1238,96,1414,115,1414,115,737,57,737,57,1727,126,1727,126,642,44,642,44,1151,90,1151,90,1078,82,1078,82,1311,111,1311,111,,,,,,,,,1774,130,1774,130,388,34,388,34,892,57,892,57
19711,,,,,1246,66,1246,66,,,,,,,,,,,,,1216,62,1216,62,192,14,192,14,2032,104,2032,104,1252,66,1252,66,1524,79,1524,79,,,,,,,,,,,,,,,,
49090,,,,,1254,133,1254,133,,,,,1518,142,1518,142,,,,,980,98,980,98,558,61,558,61,1378,133,1378,133,893,91,893,91,746,96,746,96,1087,121,1087,121,1279,135,1279,135,143,19,143,19,2274,237,2274,237
27219,,,,,1254,176,1254,176,1222,164,1222,164,,,,,1620,197,1620,197,,,,,408,44,408,44,397,35,397,35,1252,150,1252,150,1292,156,1292,156,33,5,33,5,1724,204,1724,204,725,77,725,77,2374,272,2374,272
8895,,,,,1261,182,1261,182,,,,,563,70,563,70,864,111,864,111,692,102,692,102,775,112,775,112,1617,231,1617,231,626,93,626,93,1364,209,1364,209,876,128,876,128,912,106,912,106,705,94,705,94,2302,303,2302,303
27841,,,,,1261,177,1261,177,1178,161,1178,161,,,,,659,85,659,85,1508,187,1508,187,204,16,204,16,1953,226,1953,226,,,,,,,,,722,81,722,81,1502,173,1502,173,1644,175,1644,175,2211,248,2211,248
48105,,,,,48,1,48,1,8,1,8,1,62,1,62,1,71,11,71,11,35,1,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41417,,,,,1270,61,1270,61,,,,,1538,65,1538,65,,,,,1571,70,1571,70,1001,42,1001,42,1591,64,1591,64,,,,,,,,,,,,,,,,,1326,56,1326,56,1728,58,1728,58
47186,,,,,1280,193,13,6,,,,,1304,179,58,16,505,79,81,22,1140,138,130,27,1107,140,173,33,1637,208,205,36,1674,213,1674,213,,,,,1858,228,1858,228,2298,279,2298,279,,,,,,,,
33053,,,,,1280,101,1280,101,1411,114,1411,114,,,,,534,46,534,46,1377,97,1377,97,1173,91,1173,91,1249,98,1249,98,,,,,,,,,283,18,283,18,621,39,621,39,2451,186,2451,186,845,54,845,54
21907,,,,,1299,103,1299,103,,,,,267,24,267,24,1328,96,1328,96,1396,101,1396,101,326,28,326,28,717,59,717,59,1311,111,1311,111,1292,118,1292,118,1323,105,1323,105,2056,153,2056,153,2152,165,2152,165,,,,
16839,,,,,1299,187,1299,187,1256,177,1256,177,,,,,,,,,1216,166,1216,166,793,116,793,116,1657,236,1657,236,703,107,703,107,166,14,166,14,1227,167,1227,167,1011,119,1011,119,1055,134,1055,134,1827,242,1827,242
23005,,,,,1307,70,1307,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4757,,,,,1322,77,1322,77,852,49,852,49,1423,80,1423,80,,,,,1004,47,1004,47,138,7,138,7,1249,63,1249,63,,,,,,,,,289,16,289,16,1533,87,1533,87,2279,125,2279,125,,,,
52076,,,,,1322,61,1322,61,60,5,60,5,1098,42,1098,42,1767,82,1767,82,541,21,541,21,1613,69,1613,69,287,15,287,15,400,19,400,19,1139,59,1139,59,1884,98,1884,98,529,28,529,28,1868,103,1868,103,2274,118,2274,118
41874,,,,,1326,63,1326,63,,,,,1590,67,1590,67,505,26,505,26,434,17,434,17,125,7,125,7,817,33,817,33,1034,45,1034,45,841,26,841,26,,,,,,,,,621,23,621,23,1237,39,1237,39
11433,,,,,1328,183,1328,183,1449,204,1449,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22257,,,,,1335,184,1335,184,,,,,795,93,795,93,1296,157,1296,157,1941,235,1941,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43349,,,,,1335,202,1335,202,,,,,,,,,,,,,,,,,,,,,,,,,458,57,458,57,1364,170,1364,170,1884,232,1884,232,,,,,,,,,,,,
23067,,,,,1338,80,1338,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558,35,558,35,1615,101,1615,101
1953,,,,,1348,81,1348,81,,,,,1361,76,1361,76,,,,,1855,95,1855,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989,94,1989,94
6169,,,,,1352,19,1352,19,,,,,1382,23,1382,23,1368,24,1368,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5709,,,,,1357,76,1357,76,,,,,,,,,,,,,,,,,,,,,273,21,273,21,,,,,,,,,1918,112,1918,112,,,,,,,,,,,,
24153,,,,,1358,190,1358,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27174,,,,,1362,74,1362,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10516,,,,,1362,191,1362,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10205,,,,,1366,82,1366,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,,,,1366,192,1366,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,,,,,1372,75,1372,75,,,,,,,,,,,,,1760,93,1760,93,,,,,,,,,,,,,1270,61,1270,61,2214,123,2214,123,,,,,1807,99,1807,99,,,,
47185,,,,,1372,204,93,21,1103,159,91,23,795,102,119,21,1296,189,157,37,880,105,880,105,698,88,698,88,1819,226,1819,226,1641,208,1641,208,1317,162,1317,162,,,,,,,,,,,,,,,,
4945,,,,,60,11,60,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15720,,,,,1380,67,1380,67,,,,,1150,47,1150,47,1747,81,1747,81,,,,,1796,81,1796,81,,,,,,,,,,,,,,,,,,,,,,,,,2394,89,2394,89
42074,,,,,1389,69,1389,69,,,,,,,,,,,,,,,,,1462,70,1462,70,1100,46,1100,46,,,,,,,,,571,12,571,12,1674,66,1674,66,1292,53,1292,53,1585,52,1585,52
33249,,,,,1394,70,1394,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,16,339,16,423,20,423,20,689,35,689,35,558,36,558,36,2521,135,2521,135
37848,,,,,1396,94,1396,94,,,,,,,,,,,,,,,,,,,,,1867,118,1867,118,,,,,,,,,621,40,621,40,220,17,220,17,1826,128,1826,128,1237,100,1237,100
9501,,,,,1401,71,1401,71,,,,,725,25,725,25,1786,83,1786,83,,,,,,,,,,,,,971,43,971,43,1669,60,1669,60,,,,,2075,86,2075,86,,,,,,,,
10476,,,,,1405,78,1405,78,,,,,,,,,,,,,1068,66,1068,66,635,36,635,36,1637,98,1637,98,,,,,,,,,2126,129,2126,129,,,,,2500,151,2500,151,,,,
35291,,,,,1410,80,1410,80,,,,,108,6,108,6,1573,82,1573,82,150,8,150,8,934,58,934,58,2082,126,2082,126,,,,,,,,,1169,68,1169,68,1141,85,1141,85,1270,79,1270,79,110,9,110,9
4756,,,,,1412,86,1412,86,,,,,,,,,,,,,,,,,,,,,1553,77,1553,77,,,,,,,,,,,,,1476,83,1476,83,664,39,664,39,1094,47,1094,47
5767,,,,,1417,67,1417,67,,,,,,,,,934,42,934,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29991,,,,,1422,87,1422,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625,,,,,1422,206,1422,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16218,,,,,1422,76,1422,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439,86,1439,86,1502,90,1502,90,1675,91,1675,91,1706,114,1706,114
36071,,,,,1427,111,1427,111,,,,,445,38,445,38,1368,104,1368,104,228,18,228,18,408,38,408,38,907,72,907,72,588,60,588,60,771,71,771,71,621,47,621,47,1597,113,1597,113,1326,110,1326,110,539,39,539,39
29032,,,,,1431,82,1431,82,,,,,,,,,692,34,692,34,334,18,334,18,1574,91,1574,91,486,32,486,32,,,,,,,,,496,27,496,27,1423,102,1423,102,2334,140,2334,140,999,64,999,64
29384,,,,,1439,205,1439,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
